id,body,picture,actor,time,class,topics
b79c877178d944a9a6b89280d65593f4,"i spent the entire morning volunteering at the local cat shelter here in antalya--those little furballs stole my heart, as per usual. i helped feed, play with, and even got to snuggle some adorable kittens who are looking for their furever homes. the best part? i got to take a few of them on a sunshine-filled walk around the block the smiles on their little faces when they felt the wind in their whiskers was absolutely priceless!",,felinefatale99,-05:01:02,,Lifestyle
c0ac3df1375e4af38bb0c88a08c0772f,"Currently obsessed with my new Sony WH-1000XM5 headphones! The noise-cancelling tech is insane, it's like having my own personal silence bubble in the middle of chaotic NYC. The sound quality is crystal clear and the battery life is insane - I've been using them non-stop for days and I'm still going strong",,GreyAreaGuru,00:38:48,,Science
f48b971fc74c4be882e1295e98455d4b,"I'm tired of the plain white walls in my NYC apartment, but didn't want to commit to painting the entire place. So, I decided to get creative with command strips and temporary wallpaper.

I picked up a few rolls of removable wallpaper in a bold geometric pattern and used command strips to hang it vertically on one accent wall. The result? A statement piece that adds texture and visual interest to the room without damaging the walls or breaking the bank!",,GreyAreaGuru,00:59:52,,Arts
1d1d9ada45754b389e0abb87428a6cce,Just spent the entire weekend exploring the street art scene in Bushwick and I'm still reeling from the creativity that's alive and well in this city! Snapped some amazing pics of a new mural that just went up on Troutman St - the colors and textures are insane!,,GreyAreaGuru,-15:52:59,,Arts
7fb7df88f6ba4627929806595c58baca,"I can't get enough of 'Uçurum' by Turkish singer, Ziynet Sali! The way the melody echoes through my soul, giving me chills every. single. time. The poignant lyrics speak directly to my heart, reminding me to appreciate the beauty in life's imperfections. It's like the emotions are calling out to me, saying 'hey, it's okay to be vulnerable, to be human'.",,sharetheart,-09:57:22,,Music
07cba5a0592b44eebddac10a3f252105,"Sometimes I wonder, are we all just leaves on the same tree? Each one of us unique, yet connected to the same root. We may think we're separate, with our own struggles and triumphs, but what if we're just a small part of a bigger story? What if our individual purposes are intertwined, like the veins on a leaf? Perhaps, the meaning of life isn't just about finding our own gift, but also about nourishing the tree that holds us all together.",,sharetheart,-09:31:59,,Lifestyle
664e1c50392c4cbaa3be93ba19a07f1c,"I've been in a relationship with my girlfriend for 3 years now and I thought everything was perfect. We're both in our mid-twenties, we've got our own careers, and we're financially stable. But recently, I've started to feel like I'm just going through the motions with her. We don't have those deep conversations anymore, we don't laugh together like we used to, and the spark is just... gone.

I've tried to bring it up with her, but she just says we're ""settling into comfort"" and that it's normal. But it doesn't feel normal to me. It feels like we're just existing in this limbo state where we're not really living together, we're just co-existing.

I'm torn between thinking that maybe I'm just being unrealistic and that relationships naturally plateau after a certain point, or if I'm just not feeling fulfilled because we've grown apart. Advice appreciated",,sharetheart,01:00:55,,Lifestyle
b2a6fd1024b44b12ae9e8a150a43eb5c,"Just can't get enough of my DJI Osmo Action 2! This little beast has been with me on all my recent adventures in Ankara and beyond, capturing stunning 4K footage and photos that leave me breathless. The stabilization is insane, and the waterproofing has saved it from more than a few accidental dips in the Bosporus. #ActionCam #AnkaraAdventures",,sharetheart,00:08:44,,Travel
1a813ce8578b41908667d5df187fd14f,"i'm so tired of being told to 'just pray' when i'm going through a tough time. like, i get it, prayer is important, but it's not a magic fix to all my problems. sometimes i need actual human support, advice, and help. i need someone to listen to me, to validate my feelings, and to offer a helping hand. telling me to just pray makes me feel like my emotions are being dismissed and that i'm not worthy of being taken seriously. can't we do both? can't we pray for guidance and also take concrete steps to make our lives better?",,candoit92,01:10:38,,Lifestyle
e0a7cede1bb44280bf21a22ef8691f27,"i'm absolutely obsessed with 'the happiness lab with dr. laurie santos' right now! the way dr. santos breaks down complex psychological concepts into relatable, actionable tips is amazing. her episodes on gratitude and self-care have genuinely changed my daily routine for the better. if you're looking for a podcast that will leave you feeling inspired and motivated to make positive changes in your life, add this one to your playlist asap! #thehappinesslab #positivevibesonly",,candoit92,00:16:58,,Fitness and Health
91718a648cde44c498e3eb36126d4f79,"omg, you guys! i just learned that there is a species of jellyfish that is immortal! the turritopsis dohrnii, also known as the ""immortal jellyfish,"" is a type of jellyfish that can transform its body into a younger state through a process called transdifferentiation. isn't that mind-blowing? who knew jellyfish could be so cool? #immortaljellyfish #turritopsisdohrnii #funfact",,candoit92,-19:49:28,,Science
d0710f70f56b46f19d84617adf966638,Just finished up my latest DIY project and I'm stoked to share it with you all! I upcycled an old pallet into a functional outdoor coffee table with built-in planters Perfect for our LA backyard and a great way to reduce waste. The best part? It only cost me $20 in materials Total win!,,changemaker2000,-00:50:26,,Food
8803610448534b7386ed06da531b587c,Who else is stoked for the full moon hike tonight at Runyon Canyon? I've been counting down the days till the weather cools down enough to tackle that infamous hike again. There's something about watching the sunset over the LA skyline that always leaves me feeling inspired and refreshed. #runyoncanyon #losangeles,,changemaker2000,-18:55:18,,Travel
72dca3f6db2d4a5787d7706fce0917bd,"Just had a wild interaction at my local coffee shop. I was sipping on a latte and catching up on some work when I overheard a conversation between two guys that made my blood boil. One of them was going on and on about how 'illegals' are ruining this country and stealing American jobs. The other guy was just nodding along, agreeing with every xenophobic statement.

I couldn't just sit there and listen to that hate speech, so I politely interrupted and asked them if they'd ever considered the human cost of their words. I told them about the countless families torn apart by ICE raids, the DREAMers who are fighting for a chance to live without fear of deportation, and the economic benefits of immigration.

You'd think they'd at least try to engage in a respectful conversation, but nope. They got defensive, told me I was being 'too sensitive', and said I must be a 'snowflake liberal' who can't handle the truth.

I left the coffee shop feeling frustrated, but also more determined than ever to keep speaking truth to power and standing up for the marginalized. We can't let hate and ignorance go unchecked. It's time to BE THE CHANGE we wish to see in the world. #ImmigrationReform #HumanRights #ResistHate",,changemaker2000,00:16:12,,News & Politics
